timestamp,source,sleepTime,isMusic,id,orientation,token,batteryLevel,usingPhone,reachability,username,location.course,location.floor,location.longitude,location.horizontalAccuracy,location.locationName,location.speed,location.verticalAccuracy,location.latitude,location.altitude,rotation.m31,rotation.m21,rotation.m11,rotation.m33,rotation.m23,rotation.m13,rotation.m32,rotation.m22,rotation.m12,attitude.x,attitude.y,attitude.z,rotationRate.x,rotationRate.y,rotationRate.z,acceleration.x,acceleration.y,acceleration.z,accelerometer.x,accelerometer.y,accelerometer.z,gravity.x,gravity.y,gravity.z,gyroscope.x,gyroscope.y,gyroscope.z,magneticField.x,magneticField.y,magneticField.z
25/12/19 3:08,APN,[],Not playing,99A31394-766F-4C5F-A20F-866F5CF63835,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.239999995,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753800333,0.245167136,0.609654129,0.455447912,-0.473841786,0.753685057,0.473658442,0.845793724,0.245521218,-0.493648339,-1.027224924,-0.28213413,0.003377157,0.000866262,0.001033606,-0.003486097,0.002399981,-0.002941728,-0.757171631,0.476242065,-0.458389282,-0.753685057,0.473841786,-0.455447912,-0.004858938,0.008069112,-0.009247295,0,0,0
25/12/19 3:13,APN,[],Not playing,B271674A-9A2A-4AF7-9C52-33BF3D410B25,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.230000004,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753477156,0.245371863,0.609971166,0.455626547,-0.473982722,0.753488481,0.474000663,0.845655382,0.245337233,-0.493808402,-1.026935808,-0.282401185,-0.001525144,-0.002236807,0.001832674,-0.004064679,0.001176,-0.001602948,-0.757553101,0.475158691,-0.457229614,-0.753488481,0.473982751,-0.455626547,-0.009796704,0.004908472,-0.0083823,0,0,0
25/12/19 3:18,APN,[],Not playing,CCEB1775-0733-47B5-BD83-C5C00B45155E,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.230000004,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753578007,0.245122626,0.609946847,0.455646873,-0.474032104,0.753445089,0.473820806,0.845699966,0.245530799,-0.493864486,-1.026890586,-0.282115216,-0.003281193,-0.000143937,-0.001754207,-0.003605545,0.003416091,-0.001871884,-0.757049561,0.47744751,-0.457519531,-0.753445089,0.474032134,-0.455646873,-0.011561581,0.007191334,-0.012022574,0,0,0
25/12/19 3:26,APN,[],Not playing,9EEFB541-FB71-4B29-A566-A5DACFAFEB76,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.230000004,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753233612,0.245258749,0.610317409,0.455959737,-0.474064559,0.7532354,0.47406742,0.845642328,0.245253175,-0.493901297,-1.026463302,-0.282281935,0.002318746,-0.000272047,0.002477033,-0.004195988,0.001506388,-0.002291918,-0.75743103,0.475570679,-0.458251953,-0.753235459,0.474064529,-0.455959737,-0.006111422,0.006905044,-0.007919442,0,0,0
25/12/19 3:33,APN,[],Not playing,2F80E88B-AAD4-4A9D-9100-EC1703225BA8,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.219999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753379941,0.245206237,0.610157847,0.455858707,-0.473987371,0.753345132,0.473932058,0.8457008,0.245313168,-0.493813667,-1.026625958,-0.282206143,-0.000441047,0.001784382,0.00139997,-0.003628433,0.002148002,-0.001614928,-0.756973267,0.476135254,-0.457473755,-0.753345132,0.473987371,-0.455858707,-0.00895195,0.008964999,-0.008912534,0,0,0
25/12/19 3:38,APN,[],Not playing,7D15AD7F-709E-466D-99AE-A7CE55A15115,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.219999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753280938,0.245252773,0.610261381,0.455876291,-0.474116623,0.753253162,0.474072516,0.84561491,0.245338008,-0.493960435,-1.026554787,-0.28228411,0.000416729,-0.00200864,0.001158178,-0.003963172,0.0013313,-0.001674533,-0.757217407,0.475448608,-0.457550049,-0.753253162,0.474116623,-0.455876321,-0.007906925,0.005020591,-0.009227321,0,0,0
25/12/19 3:43,APN,[],Not playing,A649E42C-6313-4C80-B90C-30750CEB401F,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.219999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753551781,0.244934812,0.610054672,0.455847263,-0.473964185,0.753366649,0.473669797,0.845792472,0.245503679,-0.493787342,-1.026649743,-0.281881122,0.000900635,-0.00274094,0.002144198,-0.003760636,0.003011227,-0.002495229,-0.757125854,0.476974487,-0.458343506,-0.753366649,0.473964214,-0.455847234,-0.007413175,0.004384895,-0.008139686,0,0,0
25/12/19 3:48,APN,[],Not playing,4E90C8E7-6C44-4381-B183-2B3E6D2184A5,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.219999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753383994,0.245127171,0.610184491,0.456012636,-0.473800987,0.753369093,0.473777264,0.845828116,0.245173067,-0.493602016,-1.026490498,-0.28207966,-0.000245762,-0.000786964,0.001339935,-0.004381418,0.002196312,-0.001675367,-0.757751465,0.475997925,-0.457687378,-0.753369093,0.473801017,-0.456012636,-0.008787633,0.006288256,-0.009081912,0,0,0
25/12/19 3:53,APN,[],Not playing,CF4EA05B-509D-4249-ADEC-3F29DE356BEB,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.209999993,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753364325,0.245106295,0.610217214,0.455954522,-0.473973989,0.753295541,0.473864555,0.845737278,0.245317772,-0.493798447,-1.026503713,-0.282085602,0.000988727,0.001866729,-0.000534303,-0.003967822,0.001993507,-0.00182426,-0.757263184,0.475967407,-0.457778931,-0.753295541,0.473973989,-0.455954522,-0.007171893,0.009096559,-0.010903248,0,0,0
25/12/19 3:58,APN,[],Not playing,E0C9127E-0C10-4133-86D2-92E45D12A5EE,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.209999993,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753244936,0.245446891,0.610227823,0.455863595,-0.473979056,0.753347456,0.474142015,0.845635712,0.24513194,-0.493804183,-1.026622588,-0.282489222,0.000853861,-0.000481891,-0.000679238,-0.003061891,0.003178924,-0.001960635,-0.756408691,0.477157593,-0.457824707,-0.753347456,0.473979026,-0.455863595,-0.007522897,0.006782006,-0.011162906,0,0,0
25/12/19 4:03,APN,[],Not playing,D749B5E7-6F51-4F0E-97D7-A36E0BD91D29,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.209999993,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.753161073,0.244745299,0.61061275,0.456653506,-0.473618776,0.753095388,0.473514229,0.846040726,0.244947508,-0.493395091,-1.025707075,-0.281596033,0.001083267,0.000501225,0.001008507,-0.004045665,0.002348602,-0.002391934,-0.757141113,0.475967407,-0.45904541,-0.753095388,0.473618776,-0.456653506,-0.007297061,0.007764446,-0.009477125,0,0,0
25/12/19 2:11,BACKGROUND,[],Not playing,0820875C-F1A1-4535-9D42-77D0C17F087C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.209999993,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.290129125,0.004496604,0.95697695,0.956487656,-0.030954812,0.290126204,0.030927625,0.999510646,0.004679947,-0.030959759,-0.294504064,-0.004498775,-0.00139044,-0.002485108,-0.000613901,-0.006092578,-4.05E-05,-0.017160475,-0.295852661,0.030715942,-0.973800659,-0.290126204,0.030954814,-0.956487656,-0.012017248,0.00807284,-0.00827817,0,0,0
25/12/19 2:11,APN,[],Not playing,6A2D564F-0C9D-47FE-94C3-2F686E62E79A,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.219999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.298312455,0.005938011,0.954449832,0.953713417,-0.037907515,0.298318118,0.037952233,0.999263585,0.005645121,-0.037916596,-0.303154894,-0.005942317,-0.001500349,0.001676213,-0.001229521,-0.005759031,0.000865072,-0.01772213,-0.304077148,0.038772583,-0.971435547,-0.298318148,0.037907511,-0.953713417,-0.008376973,0.009264072,-0.011651063,0,0,0
25/12/19 2:13,APN,[],Not playing,0E792958-11AE-4830-97F2-0FBE6EA3F2A0,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.239999995,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.298051655,0.005848956,0.954531848,0.953791916,-0.038014799,0.298053563,0.038029641,0.999260068,0.005751685,-0.038023961,-0.302878742,-0.00585322,0.002119677,-0.000792849,0.002649353,-0.004207075,0.000498291,-0.015217602,-0.302307129,0.039001465,-0.968322754,-0.298053563,0.038014799,-0.953791916,-0.0064065,0.006303968,-0.006975085,0,0,0
25/12/19 2:18,APN,[],Not playing,C1F6E50D-2AED-4ED2-873E-B71405C30A3F,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.289999992,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.295883894,0.002183804,0.955221415,0.955091238,-0.015990978,0.295880139,0.015921069,0.999869764,0.002645741,-0.01599166,-0.300416399,-0.002184085,0.002283668,-0.001443696,0.001046848,-0.007403463,0.00122093,-0.016298592,-0.303161621,0.017272949,-0.971420288,-0.295880139,0.015990978,-0.955091238,-0.003768639,0.005147092,-0.010190586,0,0,0
25/12/19 2:23,APN,[],Not playing,F080F383-82E4-42B7-B593-1D889EE4305C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.340000004,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.185236081,0.011032384,0.982632101,0.975266695,0.120644487,-0.185202137,-0.120592363,0.992634475,0.011588192,0.120939085,0.187664429,-0.011113788,-0.007403697,-0.00407471,-0.001697766,0.002282575,-0.000693381,-0.010740995,0.188217163,-0.120849609,-0.984573364,0.185202137,-0.120644487,-0.975266695,-0.015886554,0.003060238,-0.011516574,0,0,0
25/12/19 2:23,BACKGROUND,[],Not playing,85581BD8-7FBA-491D-852F-2C45545DCE05,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.289999992,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.184095278,0.020354927,0.982697606,0.975266695,0.120644487,-0.185202137,-0.122326829,0.992487073,0.002358594,0.120939089,0.187664432,-0.020506134,-0.007403697,-0.00407471,-0.001697766,0.002282575,-0.000693381,-0.010740995,-0.299591064,0.015472412,-0.968063354,0.185202137,-0.120644487,-0.975266695,-0.006377206,0.005015265,-0.106587164,0,0,0
25/12/19 2:28,APN,[],Not playing,E004155E-618F-42D0-8BE6-81463CEF7747,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.409999996,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.161315933,0.01142266,0.986836731,0.976973593,0.139636874,-0.161319926,-0.139641494,0.990136921,0.011366012,0.140094672,0.163645476,-0.011535933,-0.000737369,-0.001321939,-0.000947857,0.003200263,-0.001262754,-0.014023721,0.16468811,-0.140792847,-0.991119385,0.161319926,-0.139636859,-0.976973593,-0.007339938,0.006780408,-0.008955412,0,0,0
25/12/19 2:33,BACKGROUND,[],Not playing,AF79E65D-6393-4E73-AA02-0714C6A22862,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.409999996,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.161335364,0.011437091,0.986833394,0.976957858,0.139723644,-0.161340192,-0.139729217,0.990124464,0.01136881,0.140182311,0.163668265,-0.011550651,0.003979336,0.01132587,-0.02423181,0.001013398,-0.003831133,-0.011063993,0.161865234,-0.142608643,-0.987945557,0.161340192,-0.139723644,-0.976957858,-0.00460647,0.018337728,-0.033902306,0,0,0
25/12/19 2:33,APN,[],Not playing,5F3615F2-5A38-42BE-A05D-A12579D7E2C1,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.460000008,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.156885728,0.01463854,0.987508237,0.970844388,0.181206688,-0.156924501,-0.181240246,0.983336091,0.014217001,0.182213316,0.160251124,-0.01488551,0.002326881,-0.002352324,0.068778522,-0.002886996,-0.009833381,-0.014278293,0.154922485,-0.193130493,-0.986099243,0.156924501,-0.181206688,-0.970844388,-0.00634365,0.004903945,0.059179433,0,0,0
25/12/19 2:38,APN,[],Not playing,4A838253-F2D2-4B81-A4FB-FD91AA26BCA9,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.469999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.08065968,-0.008438586,0.996705949,0.979803562,0.182892978,0.080840282,-0.182972699,0.9830966,-0.006483932,0.183928267,-0.082320174,0.008583468,0.034114648,0.021692097,-0.002154269,-0.003433764,-0.00277549,-0.013253748,-0.084274292,-0.185668945,-0.993057251,-0.08084029,-0.182892978,-0.979803562,0.025662219,0.02885535,-0.01193975,0,0,0
25/12/19 2:43,BACKGROUND,[],Not playing,9902CC5D-17C5-445F-8BE5-C307343DFF3C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.469999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.08072488,-0.00747776,0.996708393,0.979751885,0.183219999,0.080726147,-0.183220565,0.983043492,-0.007464065,0.184260904,-0.082208784,0.007606597,-0.003782219,-0.011309287,0.083997928,-0.000206254,-0.001853377,-0.017760992,-0.079574585,-0.183898926,-0.997314453,-0.080726147,-0.183219999,-0.979751885,-0.011327489,-0.00645497,0.057862502,0,0,0
25/12/19 2:43,APN,[],Not playing,57AEBABB-0151-44EA-98B1-03A74D3BA00F,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.469999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.099416062,-0.002787123,0.995042026,0.992950439,0.064586446,0.099388003,-0.064543232,0.997908235,-0.003653453,0.064631427,-0.099761338,0.002792958,-0.001109096,-0.000902152,-0.060017917,0.002159238,-0.001010932,-0.012481689,-0.098236084,-0.065139771,-1.003372192,-0.099387996,-0.064586438,-0.992950439,-0.009372995,0.006243515,-0.069963641,0,0,0
25/12/19 2:48,APN,[],Not playing,03F03D31-C30C-423E-BB0F-B0AA6F72EC3B,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.469999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.040091947,-0.002704385,0.999192357,0.990231872,0.13354136,0.040093854,-0.133541927,0.991039574,-0.002675964,0.133941497,-0.040467254,0.00272883,-0.001647498,-0.003007999,-0.001072533,-0.001440581,-0.002963796,-0.018053651,-0.041397095,-0.136352539,-1.007888794,-0.040093854,-0.13354136,-0.990231872,-0.009986055,0.006948453,-0.00965316,0,0,0
25/12/19 2:56,APN,[],Playing,D6A8A564-26F1-4A54-973D-C49CE30C5478,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.460000008,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.035873853,-0.002341945,0.999353588,0.989858866,0.137454748,0.035855137,-0.137449861,0.990505278,-0.002612836,0.137891302,-0.036206644,0.002364389,-0.000811155,-0.004314246,1.99E-05,0.001065027,-0.00204137,-0.016046226,-0.03465271,-0.139587402,-1.00630188,-0.035855137,-0.137454733,-0.989858866,-0.00900974,0.002862099,-0.009695238,0,0,0
25/12/19 2:56,BACKGROUND,[],Not playing,182A1CAA-07A7-4072-A5C1-B22FEB02101A,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.469999999,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.036014583,-0.001327135,0.999350369,0.989858925,0.137454495,0.035855066,-0.137412801,0.990507185,-0.003636689,0.137891068,-0.036206573,0.001339854,-0.000811155,-0.004314246,1.99E-05,0.001065027,-0.00204137,-0.016046226,-0.03817749,-0.133148193,-1.004562378,-0.03585507,-0.13745451,-0.989858925,-0.016047142,0.002063417,-0.00892958,0,0,0
25/12/19 2:56,BACKGROUND,[],Playing,40C7DC51-3ADA-4447-B25C-FC6E6F785113,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.460000008,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.035775241,-0.002593647,0.999356508,0.989859164,0.137469336,0.035792027,-0.137473717,0.990502656,-0.002350653,0.137906049,-0.03614296,0.002618511,0.002162921,0.012572005,-0.047100782,-0.000462852,-7.33E-05,-0.014810085,-0.037124634,-0.138702393,-1.004852295,-0.035792027,-0.137469351,-0.989859164,-0.006764962,-0.002897786,0.06496755,0,0,0
25/12/19 2:58,APN,[],Playing,60432D4A-2573-400D-81D6-11CBA1752175,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.449999988,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.060856014,-0.002638344,0.998143077,0.993765116,0.093433827,0.060836062,-0.093420833,0.995621979,-0.003064115,0.093570304,-0.061141447,0.002649939,0.002696483,-3.37E-05,-0.002409039,0.000350319,-0.001582503,-0.013543844,-0.060592651,-0.095306396,-1.007293701,-0.060836062,-0.09343382,-0.993765116,-0.005932191,0.007309046,-0.0121299,0,0,0
25/12/19 3:03,APN,[],Not playing,C39B153C-5B03-4302-BDA6-4018249EF19C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.439999998,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.032814942,-0.002259674,0.999458909,0.988846123,0.145285249,0.032794975,-0.145280749,0.989387214,-0.002533059,0.145801282,-0.033152739,0.002283908,-0.002521829,0.002531296,-0.001928785,-0.00089648,-0.001412943,-0.014983773,-0.033477783,-0.146774292,-1.002975464,-0.032794975,-0.145285249,-0.988846123,-0.010661166,0.009807889,-0.012008992,0,0,0
25/12/19 3:08,BACKGROUND,[],Not playing,F019D425-7B2A-41F9-AEE4-4D95CA2E10AE,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.439999998,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.03259138,-0.002370498,0.999465942,0.988852859,0.145285487,0.032589883,-0.145285159,0.989386916,-0.002390982,0.145801519,-0.032945337,0.002395921,0.0015414,0.000292922,0.000345662,-0.000124928,-0.000390038,-0.012291551,-0.03302002,-0.147476196,-1.002914429,-0.032589883,-0.145285487,-0.988852859,-0.006981743,0.007584683,-0.009605756,0,0,0
25/12/19 3:08,APN,[],Not playing,39D988D0-6417-450C-B45F-0A46681C453C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.439999998,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.025241427,-0.002519864,0.999678195,0.982007325,0.187144712,0.025266975,-0.187148169,0.98232913,-0.002249274,0.188254702,-0.02572425,0.002565188,1.51E-05,-0.001744231,0.00082212,-0.000459321,-0.003162742,-0.011309326,-0.025848389,-0.190368652,-0.99382019,-0.025266975,-0.187144712,-0.982007325,-0.008731972,0.007455519,-0.011576229,0,0,0
25/12/19 3:13,APN,[],Not playing,418C5656-900A-4A52-939F-D6775CE6AD0F,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.430000007,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.028172089,-0.001730852,0.999601603,0.982386291,0.184750512,0.028006809,-0.184725389,0.982783914,-0.003504443,0.185817998,-0.028501237,0.001761171,0.010317109,0.003666535,0.000226649,-6.94E-05,-0.001605451,-0.013310671,-0.029037476,-0.184997559,-0.994873047,-0.028006809,-0.184750512,-0.982386291,0.002711897,0.008545551,-0.011264905,0,0,0
25/12/19 3:18,APN,[],Not playing,35B43607-56B4-44CE-88F6-D97F9305707C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.419999987,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.028453967,-0.002499088,0.999592006,0.981832981,0.187607214,0.028417485,-0.187601671,0.982240975,-0.002884482,0.188725527,-0.02893522,0.002544266,0.002778505,-0.001727542,0.001796999,0.00133314,-0.001983196,-0.017602444,-0.027236938,-0.189682007,-0.998977661,-0.028417483,-0.187607199,-0.981832981,-0.005582252,0.005552691,-0.008375109,0,0,0
25/12/19 3:23,APN,[],Not playing,6149B305-8A17-437F-B4D3-453D0CEB462C,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.419999987,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.038754605,-0.003486265,0.999242663,0.984502852,0.171027035,0.038779631,-0.171032697,0.985260189,-0.003195846,0.171871966,-0.039369713,0.003538406,0.000471004,0.000298396,0.002759307,-0.001213636,-0.001870215,-0.011239946,-0.040466309,-0.173339844,-0.995483398,-0.038779631,-0.171027035,-0.984502852,-0.006009955,0.0079261,-0.010966631,0,0,0
25/12/19 3:28,APN,[],Not playing,C2ABE777-5032-4CF1-ADD8-4F5ED4C67EF8,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.409999996,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.039286431,-0.003372284,0.999222279,0.984549999,0.170639977,0.039285455,-0.170639738,0.985327661,-0.003383653,0.171479122,-0.039880783,0.003422487,0.00156634,-0.002371457,0.002101686,-0.000249993,-0.002485931,-0.014992297,-0.039703369,-0.173309326,-0.999237061,-0.039285455,-0.170639962,-0.984549999,-0.006630206,0.004844024,-0.008060057,0,0,0
25/12/19 3:33,APN,[],Not playing,EB909957-1933-42BD-B1B7-504FEECA089A,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.400000006,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.006377515,-0.000837096,0.999979317,0.981040299,0.193697527,0.006418875,-0.193698898,0.981060922,-0.000414084,0.194929659,-0.006542835,0.000853256,0.004965076,0.004822614,-0.003077986,-0.000325511,-0.002942517,-0.020882308,-0.006958008,-0.196121216,-1.001663208,-0.006418876,-0.193697527,-0.981040299,-0.005326322,0.012174108,-0.011149324,0,0,0
25/12/19 3:41,BACKGROUND,[],Not playing,2E6AA8B2-6437-4618-B2E0-6D16BD891ED1,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.389999986,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.033268102,-0.002865912,0.999442339,0.985119104,0.168621138,0.033274852,-0.168622479,0.985676765,-0.00278644,0.169430612,-0.033764655,0.00290755,0.000913749,0.000205953,-0.000951231,-0.002461236,-0.003467515,-0.014255285,-0.035720825,-0.171829224,-0.999237061,-0.033274852,-0.168621138,-0.985119104,-0.009329586,0.010075804,-0.01272192,0,0,0
25/12/19 3:41,APN,[],Playing,C56618EF-E0A8-4650-9504-9F9F423B8E6E,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.389999986,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.978173733,0.197347164,-0.065041631,0.207776219,0.932425141,-0.295656174,0.002299398,-0.302717328,-0.953077793,1.201066816,0.958218285,-2.563869463,-0.161528006,-0.155092716,-0.012277161,0.004331678,0.000753939,-0.012530088,0.297134399,-0.927215576,-0.221405029,0.295656174,-0.932425141,-0.207776263,-0.175834417,-0.154910758,0.04543699,0,0,0
25/12/19 3:47,BACKGROUND,[],Not playing,2E55FEDF-1EE5-43B2-80A3-2E01F70372FD,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.379999995,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.030785237,-0.003353053,0.999520421,0.976069152,0.215270311,0.030785095,-0.215270281,0.976548731,-0.003354336,0.216968627,-0.03152942,0.003433561,-0.008285643,-0.002509777,0.000351146,-0.000800593,-0.004868209,-0.01558429,-0.031585693,-0.22013855,-0.991653442,-0.030785097,-0.215270311,-0.976069152,-0.018400047,0.005297294,-0.011729627,0,0,0
25/12/19 3:55,APN,[],Playing,3FD57C87-2DD2-405C-8EC9-1ED2D93E2808,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.370000005,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.037971921,-0.003872082,0.999271333,0.978432536,0.203047544,0.037966847,-0.20304659,0.979161203,-0.003921534,0.204469312,-0.038784286,0.003954468,0.00072482,0.000347734,-0.000493421,0.000445507,-0.002869651,-0.014121234,-0.037399292,-0.205459595,-0.992172241,-0.037966847,-0.203047559,-0.978432536,-0.007596667,0.007599596,-0.010345582,0,0,0
25/12/19 3:58,APN,[],Not playing,CB63CE33-E3EF-4663-B3F2-3C398B562C97,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.370000005,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.058170356,0.000243975,0.998306632,0.821575463,0.568097949,0.047733568,-0.567124367,0.822960913,-0.033246897,0.604192801,-0.058034799,-0.00029646,0.055772189,-0.017644834,-0.238194242,0.054050714,-0.018449843,0.054119468,0.007507324,-0.584030151,-0.766677856,-0.047733571,-0.568097949,-0.821575463,0.047224239,-0.010342918,-0.247795954,0,0,0
25/12/19 4:03,APN,[],Playing,30183F90-D4DB-44B0-BB7B-BB150C1EA425,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.430000007,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.304669291,0.008341204,0.952421665,0.95043999,0.06239963,-0.304581851,-0.06197134,0.998016417,0.011083439,0.0624402,0.310123846,-0.008357588,-0.064647987,-0.002606311,-0.007831012,-0.00239706,0.023520283,-0.035384655,0.301345825,-0.038955688,-0.984664917,0.304581851,-0.062399633,-0.95043999,-0.074914455,-0.003373426,-0.020633373,0,0,0
25/12/19 4:08,APN,[],Not playing,7B63412F-7A1C-4D84-BCFA-90313BBFF422,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.49000001,FALSE,Connected,,0,0,0,0,,0,0,0,0,-0.204232588,-0.012451977,0.978843212,0.971842229,0.117464885,0.204266146,-0.117523223,0.992998958,-0.011888796,0.117736705,-0.207168866,0.012539111,-0.002186798,0.00228134,-0.001137088,-0.002276793,-0.001965649,-0.014165461,-0.206848145,-0.119232178,-0.985900879,-0.204266146,-0.117464885,-0.971842229,-0.009720804,0.007025952,-0.00873437,0,0,0
25/12/19 4:13,APN,[],Not playing,EC0B1FE6-A32B-4006-858D-34652E4AE7BF,Portrait,0e77081b0d49a57da167d462458760545225931692ecf57aaba56c60f198d6a6,0.550000012,FALSE,Connected,,0,0,0,0,,0,0,0,0,0.071433865,0.020557852,0.99723345,0.986312449,0.147503003,-0.073692329,-0.148609892,0.988847911,-0.009739758,0.148043193,0.074576426,-0.020786706,0.049531728,0.209529728,-0.307597071,-0.052650526,0.00501658,-0.02201879,0.02104187,-0.142486572,-1.008331299,0.073692329,-0.147503018,-0.986312449,0.030806914,0.130990773,-0.281474829,0,0,0
